chrom,start,end,symbol,distance_to_TSS
chr2,70339312,70339703,PCYOX1,748
chr2,70412454,70413456,FAM136A,30251
chr2,70863859,70864677,FIGLA,7014
chr2,73314409,73314699,CCT7,319
chr2,73831355,73831798,TPRKB,13542
chr2,74522575,74522929,RTKN,185
chr2,74604765,74605422,DQX1,1877
chr2,74925940,74926414,HK2,12888
chr2,74948645,74949498,HK2,35782
chr2,74954354,74954960,HK2,41368
chr2,74978450,74978844,AC104135.5,30226
chr2,74980824,74981427,AC104135.5,27748
chr2,74998458,74998998,AC104135.5,10145
chr2,75621939,75622432,TMEM166,28170
chr2,85214396,85214783,TCF7L1,345
chr2,85683347,85683858,TMEM150,271
chr2,86004999,86005362,ST3GAL5,35513
chr2,86005364,86005641,ST3GAL5,35835
chr2,86163210,86163836,POLR1A,23265
chr2,88096714,88097106,U2,270
chr2,88149318,88150383,SMYD1,1355
chr2,88271903,88272744,THNSL2,21374
chr2,91180135,91180450,AC027612.6-3,17222
chr2,95046363,95046935,MAL,8506
chr2,95156072,95156803,MRPS5,4957
chr2,96357825,96358276,ITPRIPL1,2363
chr2,96359322,96359575,ITPRIPL1,3761
chr2,96388812,96389245,NCAPH,23818
chr2,96826072,96826960,CNNM3,19201
chr2,96918050,96918399,SEMA4C,18763
chr2,96980655,96981038,AC079395.6-1,5432
chr2,96981404,96981854,AC079395.6-1,4649
chr2,96981856,96982443,AC079395.6-1,4129
chr2,98041432,98041911,VWA3B,28355
chr2,98069564,98070355,VWA3B,67
chr2,99514181,99514786,AC018690.5,11487
chr2,99546610,99547358,AC018690.5,43988
chr2,100273964,100274571,LONRF2,31359
chr2,100275001,100275718,LONRF2,30267
chr2,100305211,100305601,LONRF2,220
chr2,100526451,100527061,PDCL3,7447
chr2,100545376,100546060,PDCL3,11515
chr2,101943602,101944269,IL1R2,30802
chr2,102702399,102703295,MFSD9,16897
chr2,105239495,105240248,AC012360.7,8628
chr2,105360859,105361141,C2orf49,40580
chr2,105369741,105370920,C2orf49,49910
chr2,105374016,105374790,FHL2,46988
chr2,105381955,105382354,FHL2,39237
chr2,105386814,105387352,FHL2,34308
chr2,105411204,105411928,FHL2,9825
chr2,105414079,105414822,FHL2,6941
chr2,105434148,105435176,FHL2,13271
chr2,106129938,106130727,UXS1,46894
chr2,106257177,106257837,AC092106.5,27249
chr2,106513489,106514122,CD8BP,43541
chr2,108278415,108279168,SULT1C2,7265
chr2,108307802,108308511,SULT1C2,36630
chr2,108577684,108578537,LIMS1,6912
chr2,108963733,108964065,EDAR,8360
chr2,109390430,109391178,AC140485.3,9342
chr2,109404648,109405110,AC140485.3,23417
chr2,109759538,109760184,ANKRD57,30662
chr2,109805403,109806139,AC074387.6,46613
chr2,110186256,110186905,MALL,44851
chr2,110195838,110196324,MALL,35350
chr2,112009493,112010372,AC068491.4,40845
chr2,112406742,112407320,AC104651.2,2757
chr2,112414332,112414993,AC104651.2,10388
chr2,112420735,112421289,AC104651.2,16738
chr2,113065474,113066034,CHCHD5,7248
chr2,113392858,113393851,IL1F7,6338
chr2,113414764,113415339,IL1F7,28035
chr2,113650611,113651283,PSD4,2917
chr2,114064909,114065590,FAM39B,7089
chr2,118288208,118288771,DDX18,235
chr2,118554285,118555284,INSIG2,7735
chr2,119355605,119356054,EN1,33601
chr2,119692496,119692854,STEAP3,5178
chr2,119692856,119693307,STEAP3,4772
chr2,119959528,119959873,AC013275.8,36586
chr2,119961112,119961995,SCTR,36983
chr2,120702627,120703250,TMEM185B,5917
chr2,120787844,120788704,INHBB,31914
chr2,120797341,120797987,INHBB,22524
chr2,120798474,120798922,INHBB,21490
chr2,120798933,120799621,INHBB,20911
chr2,120858866,120859146,INHBB,38818
chr2,120859148,120859670,INHBB,39221
chr2,121080566,121081123,Y_RNA,44474
chr2,121121538,121122045,Y_RNA,3527
chr2,121539035,121539608,Y_RNA,24566
chr2,121734648,121735175,TFCP2L1,24336
chr2,121756971,121757348,TFCP2L1,2088
chr2,121794019,121794858,TFCP2L1,35191
chr2,127542066,127542413,BIN1,39094
chr2,127544356,127544859,BIN1,36726
chr2,127559341,127560004,BIN1,21661
chr2,127700607,127701216,CYP27C1,6788
chr2,128751875,128752268,HS6ST1,40569
chr2,128755956,128756417,HS6ST1,36454
chr2,128761967,128762579,HS6ST1,30367
chr2,128765299,128765966,HS6ST1,27008
chr2,128777240,128777894,HS6ST1,15073
chr2,128780322,128781088,HS6ST1,11935
chr2,130388130,130388548,AC079776.5-2,11464
chr2,130388550,130388931,AC079776.5-2,11063
chr2,130388933,130389362,AC079776.5-2,10656
chr2,130389364,130389430,AC079776.5-2,10406
chr2,130389432,130389749,AC079776.5-2,10213
chr2,130669482,130669878,TUBA3E,2829
chr2,130713717,130714086,AC018804.9,10480
chr2,131710296,131710821,U6,6909
chr2,131908423,131909052,AC073869.5-1,9828
chr2,131952530,131953279,TUBA3D,2769
chr2,132038176,132038487,ACTBL3,27406
chr2,132739580,132739900,hsa-mir-663b,8618
chr2,132742237,132742578,hsa-mir-663b,11285
chr2,132742580,132743074,hsa-mir-663b,11705
chr2,132746005,132746350,AC097532.3-1,9030
chr2,133805426,133806451,AC011996.8-1,1936
chr2,134115720,134115963,7SK,45710
chr2,134594147,134594217,MGAT5,40
chr2,134594219,134594504,MGAT5,139
chr2,135297284,135298107,ACMSD,14891
chr2,137982680,137983570,5S_rRNA,3124
chr2,137985293,137986007,5S_rRNA,599
chr2,138149984,138150683,Y_RNA,39038
chr2,138755956,138756757,AC097523.4,6410
chr2,138942537,138943346,SPOPL,32899
chr2,143454262,143454738,AC013444.8,25238
chr2,149081315,149082413,EPC2,37173
chr2,149642514,149643480,LYPD6B,39771
chr2,151829052,151829404,RBM43,2606
chr2,156964203,156964928,AC092686.3-1,10438
chr2,157833697,157834551,GALNT5,11769
chr2,158595334,158596183,UPP2,35822
chr2,158609071,158609778,UPP2,49488
chr2,159288042,159288743,AC005042.2,11367
chr2,159288745,159289317,AC005042.2,10728
chr2,159291933,159292622,AC005042.2,7482
chr2,159305423,159306206,AC005042.2,6055
chr2,159307274,159308202,AC005042.2,7979
chr2,159595585,159596091,U6,3939
chr2,159628257,159628978,U6,36718
chr2,159629248,159630182,U6,37816
chr2,161684107,161684627,TANK,17344
chr2,161684629,161684689,TANK,17052
chr2,161684691,161685363,TANK,16684
chr2,163053904,163054703,5S_rRNA,7388
chr2,168996266,168996830,AC019086.7-1,8772
chr2,169017313,169018134,AC019086.7-3,1644
chr2,169020679,169021186,LASS6,72
chr2,169174587,169174981,U6,3533
chr2,172129072,172129912,CYBRD1,42490
chr2,172705537,172706114,AC104801.4,23266
chr2,172953286,172953814,ITGA6,46841
chr2,172953847,172954323,ITGA6,46306
chr2,173925593,173926401,CDCA7,1809
chr2,174001621,174002429,AC073465.5-1,2760
chr2,174084807,174085664,AC073465.5-2,25900
chr2,174545458,174545975,SP3,7041
chr2,174558610,174559120,SP3,20190
chr2,175157368,175157942,U6,26610
chr2,175158305,175158668,U6,27441
chr2,175234013,175234454,WIPF1,21639
chr2,177957985,177958731,AC079305.6-3,7302
chr2,178092547,178093679,TTC30B,32874
chr2,182041190,182041969,ITGA4,11716
chr2,183409826,183410404,Y_RNA,9020
chr2,190114162,190115038,SLC40A1,39257
chr2,194533737,194534303,AC068135.5,30001
chr2,196865204,196865910,SRP_euk_arch,3180
chr2,197182804,197183862,HECW2,17754
chr2,200861433,200862295,AC012459.1,16996
chr2,200873599,200874039,AC012459.1,5041
chr2,200883791,200884269,AC012459.1,5170
chr2,200939996,200940803,Y_RNA,5743
chr2,201319972,201320500,U1,28315
chr2,201320973,201321245,U1,27442
chr2,201321247,201321415,U1,27220
chr2,201321417,201321616,U1,27035
chr2,202520170,202521005,AC007358.2-2,5716
chr2,202521924,202522686,AC007358.2-2,3998
chr2,202558674,202559325,AC007358.2-2,32696
chr2,202559327,202559781,AC007358.2-2,33251
chr2,202935053,202935846,AC064836.7-4,5065
chr2,203260107,203260924,AC009960.10-7,31658
chr2,206335376,206335731,AC007362.4,15475
chr2,207924064,207924799,AC009226.3,41347
chr2,208585300,208586092,U6,7013
chr2,214951615,214952386,AC107218.4,35162
chr2,216539349,216539753,MREG,47039
chr2,216552526,216553022,MREG,33816
chr2,216553024,216553472,MREG,33342
chr2,216705367,216706000,XRCC5,29967
chr2,217257694,217258202,IGFBP5,10567
chr2,217428678,217429226,TNP1,4074
chr2,218516450,218517066,TNS1,282
chr2,218524451,218524883,TNS1,7627
chr2,218561118,218561482,TNS1,44260
chr2,218895410,218895931,AC021016.5-3,19563
chr2,219323360,219324045,CYP27A1,31042
chr2,219382570,219383310,PRKAG3,21817
chr2,219973216,219973717,DNPEP,11625
chr2,220051248,220052075,GMPPA,20192
chr2,220142043,220142198,OBSL1,2309
chr2,220142200,220142507,OBSL1,2076
chr2,220145054,220145465,INHA,62
chr2,220295497,220296121,AC009502.2,25045
chr2,220752185,220752954,AC114765.6,12273
chr2,223435581,223436159,ACSL3,1895
chr2,223594209,223594972,KCNE4,30515
chr2,224481154,224482170,WDFY1,36633
chr2,224485500,224486024,WDFY1,32533
chr2,228039023,228039636,AGFG1,5782
chr2,228276288,228276613,SLC19A3,14538
chr2,230898025,230898659,SP140L,32419
chr2,232092323,232093046,C2orf52,5391
chr2,232093048,232093745,C2orf52,6103
chr2,232173834,232174489,C2orf57,8306
chr2,232278940,232279645,PTMA,1345
chr2,232280709,232281155,PTMA,295
chr2,232784955,232785664,hsa-mir-562,39703
chr2,232904038,232904707,ALPP,47219
chr2,232958806,232959479,ECEL1P2,730
chr2,233015419,233016103,ALPI,13315
chr2,233453606,233454046,C2orf82,11859
chr2,233912725,233913541,DGKD,14758
chr2,236094151,236094857,AGAP1,27033
chr2,237184844,237185668,CXCR7,42138
chr2,237538794,237539628,U6,49475
chr2,237540543,237540986,U6,47922
chr2,237559876,237560303,U6,28597
chr2,237599198,237599606,U6,10716
chr2,237614214,237614730,AC105760.3,15076
chr2,237614732,237615334,AC105760.3,14515
chr2,237617869,237618284,AC105760.3,11472
chr2,237649226,237650154,COPS8,9132
chr2,238069735,238070308,MLPH,10230
chr2,238075667,238076599,MLPH,16342
chr2,238083428,238083910,AC112721.3-1,13160
chr2,238142081,238142540,PRLH,2355
chr2,238514177,238514648,UBE2F,25982
chr2,240658014,240658707,OR9S24P,9162
chr2,240839584,240840321,AC124861.3-1,9997
chr2,241038030,241039067,AC110619.3,692
chr2,241481353,241481962,C2orf54,2429
chr2,241482312,241482758,C2orf54,1551
chr2,241574165,241574912,SNED1,12389
chr2,241896845,241897217,SEPT2,6364
chr2,242463496,242464001,C2orf85,3190
chr20,257411,257873,SOX12,3404
chr20,363265,363667,Y_RNA,15840
chr20,373762,374404,Y_RNA,5223
chr20,549324,550256,TCF15,10838
chr20,649452,649904,SCRT2,44856
chr20,682575,682978,C20orf54,14451
chr20,683015,683373,C20orf54,14033
chr20,757226,758139,C20orf55,4673
chr20,831696,832645,ANGPT4,12791
chr20,881960,882601,ANGPT4,37319
chr20,904999,905685,RSPO4,25561
chr20,905687,906390,RSPO4,24865
chr20,1263566,1264060,SDCBP2,5976
chr20,1347160,1347432,FKBP1A,25544
chr20,2278472,2278982,TGM6,30826
chr20,2627720,2628435,AL035460.15-1,2727
chr20,2997551,2998197,OXT,2391
chr20,3594419,3595035,GFRA4,2682
chr20,3601156,3601886,ADAM33,9371
chr20,4038106,4038875,AL121675.36-1,33373
chr20,4062897,4063823,AL121675.36-1,8503
chr20,4064120,4064627,AL121675.36-1,7490
chr20,4064855,4065204,AL121675.36-1,6834
chr20,4065206,4065833,AL121675.36-1,6344
chr20,4083530,4084273,SMOX,6452
chr20,4090052,4090483,SMOX,12818
chr20,4100751,4101129,SMOX,23491
chr20,5055093,5055396,PCNA,23
chr20,7620180,7620772,AL031653.5-2,5147
chr20,9460137,9460685,C20orf103,17141
chr20,13175680,13176600,ISM1,25723
chr20,14967881,14968464,U6,16675
chr20,16469815,16470280,C20orf23,32030
chr20,16471034,16471708,C20orf23,30706
chr20,17443619,17444203,RPS27AP2,1576
chr20,17574827,17575351,RRBP1,35838
chr20,17823823,17824417,U6,8285
chr20,17824776,17825499,U6,7268
chr20,17838359,17838762,U6,6155
chr20,17987235,17987839,OVOL2,1017
chr20,19173260,19173990,SLC24A3,32139
chr20,19211981,19212761,AL049647.7-1,868
chr20,19213066,19213634,AL049647.7-1,111
chr20,19219420,19220028,AL049647.7-1,6485
chr20,19245241,19245726,AL049647.7-2,24456
chr20,19298740,19299371,AL049647.7-2,29116
chr20,19510093,19510731,AL139429.8,8328
chr20,19712607,19713280,AL132821.17,39643
chr20,19720906,19721377,AL132821.17,31445
chr20,19981044,19981490,C20orf26,72
chr20,20315549,20316205,INSM1,19113
chr20,20369806,20370627,AL121896.11,24005
chr20,20676855,20677574,SRP_euk_arch,9841
chr20,20701177,20701906,SRP_euk_arch,34168
chr20,21696633,21697146,RPL41P1,12982
chr20,22224821,22225414,ST13P,24194
chr20,23044976,23045443,CD93,30233
chr20,23045531,23045975,CD93,30777
chr20,23266367,23267015,NXT1,12681
chr20,23286387,23286984,GZF1,4133
chr20,23289746,23290150,GZF1,870
chr20,23558739,23559201,CST3,8139
chr20,24186169,24186714,U1,20551
chr20,24381301,24381858,RP4-580G13.1,7553
chr20,24940361,24940960,C20orf3,19236
chr20,24945873,24946600,C20orf3,24812
chr20,24947123,24947467,C20orf3,25871
chr20,24984719,24985324,ACSS1,2594
chr20,24987891,24988436,ACSS1,548
chr20,25120418,25121055,ENTPD6,3592
chr20,25210411,25210530,PYGB,33765
chr20,25210532,25211037,PYGB,34079
chr20,25220569,25221337,PYGB,44248
chr20,25482218,25482933,KIAA0980,31577
chr20,25552361,25552659,NANP,110
chr20,29611264,29611971,RP3-324O17.4,12650
chr20,29645309,29645640,ID1,11278
chr20,29723803,29724648,COX4I2,34874
chr20,29730102,29730464,COX4I2,40932
chr20,29731887,29732375,BCL2L1,42192
chr20,29755904,29756470,BCL2L1,18136
chr20,29873735,29874381,MYLK2,3287
chr20,29896587,29897081,FOXS1,248
chr20,30038864,30039816,XKR7,19875
chr20,30092100,30092711,5S_rRNA,9646
chr20,30287374,30287615,hsa-mir-1825,1764
chr20,30727648,30728146,BX640505.3,14380
chr20,30813819,30814313,DNMT3B,215
chr20,30883422,30884080,MAPRE1,12315
chr20,31337051,31337680,C20orf114,2764
chr20,31463981,31464500,CDK5RAP1,11243
chr20,31725907,31726508,NECAB3,283
chr20,32045110,32045480,RALY,150
chr20,32387150,32387800,CTD-3216D2.4,11776
chr20,32401160,32401646,CTD-3216D2.4,2152
chr20,32523569,32524053,AL109923.29-1,4128
chr20,33309717,33310309,EIF6,25994
chr20,33328272,33328764,EIF6,7489
chr20,34078446,34079177,HMGB3L2,49125
chr20,34114085,34114603,HMGB3L2,13592
chr20,34116181,34116562,HMGB3L2,11565
chr20,34134368,34135264,HMGB3L2,6880
chr20,34137085,34137744,EPB41L1,5425
chr20,34587083,34587725,MYL9,15906
chr20,34637269,34637469,TGIF2,2065
chr20,34637471,34637923,TGIF2,2393
chr20,34647382,34647760,TGIF2,12267
chr20,34757350,34757855,Y_RNA,27116
chr20,34836082,34836566,C20orf172,762
chr20,35326257,35327011,GHRH,2983
chr20,35331509,35332390,GHRH,8298
chr20,35333124,35333894,GHRH,9858
chr20,35340978,35341316,MANBAL,10317
chr20,35341318,35341542,MANBAL,10034
chr20,35341544,35341991,MANBAL,9697
chr20,35375985,35376339,MANBAL,24698
chr20,35413372,35413768,SRC,5600
chr20,35621346,35622080,PPIAP3,29859
chr20,35624115,35624991,PPIAP3,32699
chr20,36121626,36122292,Y_RNA,7398
chr20,36170165,36171127,AL109823.23-1,10131
chr20,36171796,36171874,AL109823.23-1,11320
chr20,36171876,36172196,AL109823.23-1,11521
chr20,36201024,36201653,TGM2,25775
chr20,36206776,36207324,TGM2,20063
chr20,36223839,36224479,TGM2,2954
chr20,36361723,36362524,BPI,3842
chr20,36666971,36667242,AL035419.12,10426
chr20,36667244,36667312,AL035419.12,10254
chr20,37062023,37062669,NPM1P19,21868
chr20,37344977,37345513,AL121588.24,11649
chr20,39512627,39513046,RP4-620E11.4,11161
chr20,39755116,39755503,Y_RNA,6459
chr20,39755546,39755842,Y_RNA,6074
chr20,39796511,39797003,SNORA26,22105
chr20,40649387,40649817,RP4-730D4.1,19145
chr20,41732558,41732864,MYBL2,3533
chr20,41732866,41732915,MYBL2,3712
chr20,41732917,41733308,MYBL2,3934
chr20,41837932,41838635,U6,20313
chr20,41942712,41943562,C20orf100,33768
chr20,42244114,42244807,JPH2,5171
chr20,42364307,42365022,C20orf142,8638
chr20,42754963,42755535,AL139352.16-2,21525
chr20,42827192,42827630,KCNK15,19510
chr20,42827651,42828304,KCNK15,20076
chr20,43402325,43402919,SDC4,7855
chr20,43403680,43404046,SDC4,6614
chr20,43404251,43404318,SDC4,6193
chr20,43404320,43404484,SDC4,6075
chr20,43404486,43404789,SDC4,5840
chr20,43435967,43436432,C20orf10,4247
chr20,43886100,43886426,TNNC2,9527
chr20,44347106,44347666,CDH22,33646
chr20,44799064,44799559,SLC2A10,27779
chr20,44913955,44914506,7SK,7148
chr20,44967184,44967623,EYA2,10488
chr20,45381779,45382327,ZMYND8,36827
chr20,45407464,45408112,ZMYND8,11092
chr20,46713474,46714330,AL035106.28,38831
chr20,46736531,46737155,AL035106.28,15890
chr20,46747316,46748147,AL035106.28,5002
chr20,46748209,46748617,AL035106.28,4320
chr20,46784483,46784989,AL035106.28,32003
chr20,46854793,46855352,PREX1,22754
chr20,46913988,46914757,PREX1,36546
chr20,46914759,46915414,PREX1,37260
chr20,46925278,46926017,ARFGEF2,46034
chr20,46995690,46996486,ARFGEF2,24407
chr20,47494422,47494941,KCNB1,37906
chr20,47593663,47594245,PTGIS,24159
chr20,47862457,47862839,SLC9A8,8
chr20,47938217,47938954,SPATA2,26889
chr20,47938956,47939777,SPATA2,26108
chr20,47966357,47967043,SPATA2,1226
chr20,48028945,48029455,SNAI1,3733
chr20,48031858,48032482,SNAI1,763
chr20,48192711,48193150,UBE2V1,10747
chr20,48331298,48331905,AL354889.14,11062
chr20,48334684,48335194,AL354889.14,7724
chr20,48377062,48377947,AL354889.14,34841
chr20,48464636,48465170,AL034429.1-1,14523
chr20,48490423,48491296,SRP_euk_arch,11433
chr20,48616290,48616937,Y_RNA,3661
chr20,48623218,48624093,Y_RNA,10703
chr20,48720493,48721142,C20orf175,20654
chr20,48811671,48812163,PARD6B,30430
chr20,48814092,48814579,BCAS4,30538
chr20,48848488,48849101,BCAS4,3921
chr20,49143059,49143716,RPSAP1,38223
chr20,49210398,49210845,RPSAP1,29011
chr20,49543024,49543520,NFATC2,49392
chr20,49850267,49850695,SALL4,1939
chr20,51658137,51658772,ZNF217,14247
chr20,52120764,52120964,BCAS1,374
chr20,52149473,52149947,BCAS1,29220
chr20,52153925,52154921,BCAS1,33933
chr20,52176581,52177679,CYP24A1,46800
chr20,52198754,52199538,CYP24A1,24784
chr20,52244826,52245282,PFDN4,12854
chr20,52245284,52245792,PFDN4,12370
chr20,54274343,54274864,RP11-380D15.2,1731
chr20,54586137,54586901,AL137162.25-1,23643
chr20,54614880,54615549,AL137162.25-2,926
chr20,54621253,54621789,AL137162.25-2,5381
chr20,54637755,54638195,TFAP2C,211
chr20,54638669,54638905,TFAP2C,1023
chr20,54721966,54722824,AL133232.15-1,4953
chr20,54743527,54744245,AL133232.15-1,16538
chr20,54767294,54767740,U6,27032
chr20,54796932,54797450,U6,2642
chr20,54812844,54813733,U6,18739
chr20,55271432,55271978,BMP7,3386
chr20,55586036,55586501,PCK1,16726
chr20,55701228,55701894,PMEPA1,18385
chr20,55702471,55703163,PMEPA1,17129
chr20,55989399,55989917,AL354984.17-4,5179
chr20,56017476,56017841,AL354984.17-4,33179
chr20,56063269,56063768,AL354984.17-2,12399
chr20,56063770,56063778,AL354984.17-2,12143
chr20,56063780,56064061,AL354984.17-2,11997
chr20,56190980,56191401,C20orf85,31802
chr20,56568052,56568871,AL050327.6,45084
chr20,56717973,56718617,AL139349.36,7531
chr20,57020696,57021034,CTSZ,5169
chr20,57315416,57315872,EDN3,6768
chr20,57351206,57351865,EDN3,42659
chr20,57452522,57453004,C20orf83,16523
chr20,57968417,57969157,CDH26,1911
chr20,57996497,57997267,CDH26,30006
chr20,58316514,58316976,hsa-mir-646,181
chr20,58814753,58815389,AL117372.35,42430
chr20,58816184,58817057,AL117372.35,43979
chr20,59255571,59256209,CDH4,5074
chr20,60095954,60096383,TAF4,21908
chr20,60391025,60391545,RPS21,4214
chr20,60414042,60414316,CABLES2,1554
chr20,60414318,60414434,CABLES2,1357
chr20,60414999,60415513,CABLES2,477
chr20,60416175,60416627,CABLES2,668
chr20,60450693,60451052,C20orf151,14889
chr20,60461209,60461695,GATA5,22968
chr20,60478591,60479279,GATA5,5485
chr20,60490655,60491038,GATA5,6426
chr20,60853052,60853569,NTSR1,42677
chr20,61053973,61054765,SLC17A9,74
chr20,61166695,61167034,C20orf51,28040
chr20,61171613,61172145,C20orf51,33055
chr20,61172147,61172709,C20orf51,33604
chr20,61300448,61300926,AL096828.29,9709
chr20,61333748,61334696,BIRC7,3457
chr20,61759133,61759571,RTEL1,254
chr20,61766560,61766941,RTEL1,7144
chr20,61766943,61766970,RTEL1,7350
chr20,61766972,61767113,RTEL1,7436
chr20,61767115,61767323,RTEL1,7613
chr20,61767325,61767849,RTEL1,7981
chr20,61792568,61793487,ARFRP1,16781
chr20,61891383,61891982,ZBTB46,41358
chr20,61917893,61918549,ZBTB46,14819
chr20,61930409,61931344,ZBTB46,2164
chr20,61947724,61948415,TPD52L2,11461
chr20,61964793,61965357,C20orf135,1781
chr20,61965742,61966518,C20orf135,2836
chr20,62182267,62182816,OPRL1,610
chr20,62309968,62310453,MYT1,43940
chr20,62337963,62338624,PCMTD2,19198
chr20,62339909,62340799,PCMTD2,17137
chr21,14600208,14601031,ABCC13,32629
chr21,15738228,15739186,CYCSP42,46249
chr21,15880922,15881991,U6,27016
chr21,19914850,19915622,RPL37P4,27211
chr21,21290879,21291692,NCAM2,1218
chr21,21301366,21302484,NCAM2,9422
chr21,29151822,29152674,HEMK2,27315
chr21,29661466,29662050,AP000240.1,21922
chr21,31786540,31787341,AP000563.2,40291
chr21,31823545,31824087,TIAM1,29344
chr21,32633937,32634572,AP000268.1,2678
chr21,32687213,32688274,URB1,538
chr21,32749916,32750345,AP000269.2,194
chr21,34218948,34219397,AP000313.1-2,5662
chr21,34816468,34817001,KCNE1,10292
chr21,36482028,36483147,RPL3P1,18240
chr21,36487383,36487588,RPL3P1,23138
chr21,36487590,36488372,RPL3P1,23634
chr21,36529188,36529857,AP000691.1,23176
chr21,36696072,36696820,ATP5J2LP,13167
chr21,36795537,36796278,PSMD15,14329
chr21,36907235,36907757,CLDN14,36760
chr21,37561919,37562795,DSCR3,226
chr21,37633177,37633828,DYRK1A,28246
chr21,38433828,38434179,DSCR8,18567
chr21,38434181,38434206,DSCR8,18757
chr21,38434208,38434571,DSCR8,18953
chr21,38464666,38465249,AP001425.1,16568
chr21,38955045,38955566,ERG,182
chr21,39200665,39200925,AP001043.2,12085
chr21,39200927,39200988,AP001043.2,12247
chr21,39200990,39201005,AP001043.2,12287
chr21,39201007,39201579,AP001043.2,12583
chr21,39204251,39204696,AP001043.2,15763
chr21,39208078,39209303,AP001043.2,19980
chr21,39230524,39231068,AP001042.1,1426
chr21,39231131,39231636,AP001042.1,839
chr21,39380941,39381301,RPL23AP12,40242
chr21,39388958,39389298,RPL23AP12,32235
chr21,39419723,39420150,RPL23AP12,1427
chr21,39608336,39608906,BRWD1,1196
chr21,39615184,39615697,BRWD1,8015
chr21,39739162,39739557,C21orf13,213
chr21,39739642,39740184,SH3BGR,253
